id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
4841263,Lorne Thailand,23232674,Melissa,,Surf Coast,-38.54432,143.97487,Private room,225.0,1,40,2024-09-27,0.35,5,45,2,
4862821,Saltwater Haven - Pets Welcome. Wifi. Amazing View,5260129,Sharon,,Colac Otway,-38.76147,143.6698,Entire home/apt,936.0,2,59,2024-12-04,0.5,14,298,5,
4868564,Hamptons Style Fisherman's Cottage - Barwon Heads,25043319,Carrie,,Greater Geelong,-38.281269,144.489288,Entire home/apt,474.0,2,126,2024-12-12,1.04,1,341,5,
4868754,Sea La Vie Apollo Bay,25044596,Anna,,Colac Otway,-38.75686,143.66166,Entire home/apt,616.0,2,86,2024-05-19,0.72,1,86,2,
4870793,"Surfcoast Torquay Beach House (Sleeps 9, Near New)",25056105,Joanne,,Surf Coast,-38.33481,144.30619,Entire home/apt,307.0,2,37,2020-01-27,0.31,1,309,0,
4888198,A step from the beach with sea view,12484941,Anita,,Warrnambool,-38.39692,142.4744,Private room,120.0,1,1212,2024-12-05,10.0,1,316,112,
4917523,93 Harris Street Warrnambool,25326958,Annette,,Warrnambool,-38.38454,142.47011,Entire home/apt,200.0,1,802,2024-12-13,6.64,3,242,126,
4951516,Seacroft Ocean View Cottage - OCEAN VIEW - KITCHEN,10814850,Sam,,Colac Otway,-38.69519,143.80138,Entire home/apt,169.0,1,754,2024-12-12,6.21,27,69,66,
4988540,Moggs Creek beach & bush views Great Ocean Rd,25719381,John & Sacha,,Surf Coast,-38.46869,144.06026,Entire home/apt,401.0,2,250,2024-12-08,2.15,1,15,17,
5014426,Whitewater Appartments - Torquay,25863867,Debbie,,Surf Coast,-38.33298,144.32138,Entire home/apt,349.0,2,219,2024-12-03,1.95,1,298,4,
5015342,the OTWAY HOUSE - #laperousecollection,81292,Laurel,,Surf Coast,-38.53931,143.9717,Entire home/apt,1200.0,7,9,2020-01-26,0.09,3,74,0,
5063490,Geelong Holiday Home (No Schoolies Accepted),26147953,Marissa,,Greater Geelong,-38.20332,144.3343,Entire home/apt,524.0,2,118,2024-12-21,1.03,17,297,25,
5095989,Lorne Luxury views to the bay,26332159,Bryan,,Surf Coast,-38.53113,143.97493,Entire home/apt,810.0,1,84,2024-11-01,0.78,3,74,13,
5129567,Close to all Great Ocean Rd sights,12521387,Karen,,Moyne,-38.50178,142.76537,Private room,155.0,1,50,2024-01-21,0.45,2,279,1,
5154433,Lazy Dayz beach house@Portarlington,26654945,Janelle,,Greater Geelong,-38.11831,144.65341,Entire home/apt,520.0,2,73,2024-12-26,0.61,1,310,8,
5154687,Jan Juc Family Beach House.,26656740,Meaghan,,Surf Coast,-38.34851,144.29841,Entire home/apt,557.0,2,42,2024-12-24,0.37,1,305,2,
5163015,Beach Grove,26609844,Nathan,,Surf Coast,-38.40596,144.19441,Entire home/apt,438.0,2,296,2024-11-23,2.47,1,332,24,
5205585,Gorgeous 5 Bedroom House - Golf Course Views,6170914,Retreats Victoria,,Surf Coast,-38.31235,144.34766,Entire home/apt,850.0,2,18,2023-11-05,0.18,11,207,0,
5212879,Hannah's Cottage,792901,Hannah,,Southern Grampians,-37.64037,142.34297,Entire home/apt,240.0,2,209,2024-12-14,1.75,1,245,42,
5221656,Great Ocean Walk Cottage,8237655,Georgina,,Colac Otway,-38.73871,143.3481,Entire home/apt,244.0,2,231,2024-11-29,3.79,1,293,25,
5223303,5 bedroom family home in Barwon Heads,27027953,Bec,,Greater Geelong,-38.26626,144.4874,Entire home/apt,700.0,7,4,2023-12-29,0.17,1,353,1,
5225160,Seacroft Bay View Cottage - Sea View - Kitchen,10814850,Sam,,Colac Otway,-38.69519,143.80138,Entire home/apt,129.0,1,651,2024-12-03,5.42,27,73,40,
5230293,Historic B&B  on Great Ocean Road,12521387,Karen,,Moyne,-38.50046,142.76852,Private room,155.0,1,27,2024-03-30,0.27,2,299,1,
5233355,Middenway Port Fairy,2994789,Sandra,,Moyne,-38.3845,142.23586,Entire home/apt,550.0,2,81,2024-12-22,0.69,2,231,8,
5241399,"Ocean View Oasis, meters to  beach & view divine!",26967385,Julie,,Surf Coast,-38.35366,144.29486,Entire home/apt,1299.0,3,30,2024-03-10,0.25,1,359,6,
5242346,Pennyroyal Cottages - 3 cottages sleeps 28,13552901,Sara,,Surf Coast,-38.44547,143.87614,Entire home/apt,1850.0,2,7,2024-11-30,0.1,4,330,2,
5252936,Alandra | centrally located | air conditioned,27189859,Fab,,Glenelg,-38.35081100463867,141.60385131835938,Entire home/apt,300.0,2,158,2024-12-23,1.34,1,325,19,
5253577,"The Lodge, Farm Stay",26147953,Marissa,,Surf Coast,-38.28116,144.23146,Entire home/apt,425.0,3,19,2023-04-27,0.18,17,280,0,
5289305,Stoneycroft Cottage - Farm Stay,41089102,Madeline,,Southern Grampians,-37.53302,142.04895,Entire home/apt,317.0,2,174,2024-11-28,1.45,1,337,20,
5298414,Marengo Beach Studio 1,27444275,Mel,,Colac Otway,-38.772,143.66136,Entire home/apt,283.0,1,21,2024-12-26,0.92,5,8,9,
5330020,Sunrise Spa and Fire No 6,27617907,Carol,,Surf Coast,-38.51352,143.97156,Entire home/apt,620.0,1,120,2024-11-04,1.2,12,357,16,
5330362,Deluxe Eco Retreat- No 7,27617907,Carol,,Surf Coast,-38.51364,143.9735,Entire home/apt,446.0,1,96,2024-12-25,0.81,12,358,20,
5388759,Sunnyside Cottage,27935045,Pauline,,Colac Otway,-38.74779,143.66433,Entire home/apt,300.0,5,50,2024-04-06,0.46,1,0,2,
5413556,Arguably the best views in Wye River,6462474,Nicholas,,Colac Otway,-38.63984,143.8909,Entire home/apt,570.0,2,296,2024-12-25,2.86,1,258,45,
5448493,EyeSeaWye,27720576,Bryce,,Colac Otway,-38.62983,143.89219,Entire home/apt,2000.0,365,52,2024-03-19,0.44,1,362,5,
5528101,Gorgeous Beach Holiday House,27760065,Brenda,,Greater Geelong,-38.27649,144.49421,Entire home/apt,514.0,3,35,2024-11-24,0.31,1,312,4,
5549870,Spring discount,28774395,Judy,,Moyne,-38.37563,142.2426,Entire home/apt,309.0,2,126,2024-12-16,1.06,1,202,7,
5579698,Boonahview Accommodation,27329462,Ruth,,Surf Coast,-38.40071,143.94022,Entire home/apt,240.0,1,485,2024-12-22,4.14,2,284,89,
5625754,"Torquay cosy 2BR Unit near beach, pets welcome",29156677,Angel,,Surf Coast,-38.33499,144.31906,Entire home/apt,307.0,2,162,2024-11-23,1.36,1,345,13,
5701622,"""Jamieson Cottage"" - Warrnambool",29561205,Lyneve,,Warrnambool,-38.37501,142.48604,Entire home/apt,190.0,3,26,2024-09-27,0.23,1,91,1,
5706464,Beach apt. Short walk to beach & cafe,29584604,Ros And Peter,,Surf Coast,-38.31739,144.32713,Entire home/apt,200.0,2,386,2024-03-10,3.26,2,330,2,
5807265,Charming Riverside Unit in Paradise,30130524,Ryan,,Greater Geelong,-38.26653,144.5104,Entire home/apt,425.0,2,304,2024-12-11,2.7,1,239,34,
5840212,Great Ocean Road Sunrises,13552017,Tony And Susie,,Surf Coast,-38.52483,143.98081,Entire home/apt,396.0,2,331,2024-12-19,4.11,1,304,59,
5842983,Asmara Retreat - Barwon Heads Surf River & Escape,3134974,Dianne,,Greater Geelong,-38.26771,144.48538,Entire home/apt,179.0,2,383,2024-12-19,3.55,2,133,20,
5851655,Fantastic view & location in Lorne!,30383453,Ron,,Surf Coast,-38.52857,143.98128,Entire home/apt,700.0,2,170,2024-12-25,1.44,1,5,13,
5880034,25 Villamanta St apartments Geelong,30534762,Brendan,,Greater Geelong,-38.14708,144.34933,Entire home/apt,120.0,3,147,2024-12-03,1.25,4,306,15,
5887374,Beachside retreat with a touch of country,16124921,Lisa,,Greater Geelong,-38.26224,144.4868,Entire home/apt,450.0,4,5,2024-01-23,0.08,1,9,1,
5919142,12 Apostles ~ Large house in central Port Campbell,30739025,Paul,,Corangamite,-38.62058,142.99683,Entire home/apt,366.0,1,175,2024-12-22,2.37,1,138,35,
5934422,Outlook  Views  + Wifi+ cosy + Otway views,116460490,Rachelle,,Colac Otway,-38.74553,143.66974,Entire home/apt,264.0,1,598,2024-12-11,5.05,11,150,77,
5946525,Longmeadow Estate,16881855,Sophie,,Glenelg,-38.25066,141.75602,Entire home/apt,1825.0,2,84,2024-12-01,0.86,1,260,14,
5946638,Gables Cottage Allenvale,2377195,Charles,,Surf Coast,-38.54765,143.95664,Entire home/apt,332.0,2,81,2024-12-07,0.69,6,54,22,
5950704,BEACH RETREAT - OCEAN GROVE 3 blocks to the beach,23922259,Russell,,Greater Geelong,-38.26837,144.51837,Entire home/apt,750.0,3,5,2022-04-17,0.11,1,9,0,
6001104,peters beach house portarlington,31114660,Peter,,Greater Geelong,-38.11932,144.6532,Entire home/apt,301.0,2,30,2024-09-23,0.32,1,250,3,
6032658,Albert 2.,5995693,Wayne,,Surf Coast,-38.54897,143.97577,Entire home/apt,208.0,2,388,2024-12-14,3.33,2,111,38,
6034044,Albert 1,5995693,Wayne,,Surf Coast,-38.54897,143.97577,Entire home/apt,190.0,2,378,2024-12-11,3.22,2,107,34,
6044305,Kero Cottage Allenvale,2377195,Charles,,Surf Coast,-38.54859,143.95646,Entire home/apt,365.0,2,43,2024-12-12,0.37,6,155,24,
6056842,'The Farmhouse'  Pennyroyal VIC,13552901,Sara,,Surf Coast,-38.44359,143.87604,Entire home/apt,963.0,2,43,2024-11-16,0.49,4,330,17,
6058540,Strachan Cottage Birregurra,31445496,John,,Colac Otway,-38.33542,143.78819,Entire home/apt,350.0,1,228,2024-12-14,1.96,1,344,17,
6121335,Riverhouse at Barwon Heads,29902659,Debbie Regional Escapes,,Greater Geelong,-38.26321,144.49062,Entire home/apt,600.0,2,14,2024-01-28,0.13,117,164,1,
6157064,Point Lonsdale Holiday Apartments,3282368,Paul,,Queenscliffe,-38.27706,144.61558,Entire home/apt,500.0,2,38,2024-08-31,0.5,2,68,6,
6160578,Country Hospitality in the Suburbs!,31959682,Jenny,,Greater Geelong,-38.07974,144.33508,Private room,99.0,1,281,2024-12-20,2.53,2,149,12,
6183748,Paws By the Sea | 3 bedroom dog friendly house.,5408674,Kylie,,Greater Geelong,-38.26891,144.54681,Entire home/apt,225.0,1,10,2024-01-20,0.11,1,41,1,
6226695,5 Simpson St - Front Beach Townhouse,30534762,Brendan,,Queenscliffe,-38.28468,144.61437,Entire home/apt,400.0,2,71,2024-12-21,0.65,4,318,10,
6249958,Centrally located in old Torquay! Close to beaches,32388644,Alan,,Surf Coast,-38.33159,144.32164,Entire home/apt,350.0,2,153,2024-01-14,1.31,1,235,2,
6263251,Lorne Ocean View,32548414,Paul & Margaret,,Surf Coast,-38.53175735473633,143.97421264648438,Entire home/apt,500.0,2,86,2024-12-11,0.74,1,243,10,
6292720,Beautiful Beach House in Breamlea,22509225,Erika,,Greater Geelong,-38.29448,144.39253,Entire home/apt,329.0,2,17,2023-12-26,0.17,1,328,0,
6296025,House in central Lorne,2377195,Charles,,Surf Coast,-38.53757,143.97223,Entire home/apt,1279.0,2,6,2024-01-08,0.06,6,7,2,
6305392,Equinox - Lorne Holiday Stays,32797761,Lorne Holiday,,Surf Coast,-38.52977,143.97995,Entire home/apt,1182.0,2,78,2024-11-30,0.67,21,231,6,
6307541,By the Sea Beach House @ the Inlet,32809619,Dee,,Surf Coast,-38.46594,144.10114,Entire home/apt,700.0,2,100,2024-09-29,0.85,1,27,2,
6414788,LOCATION LOCATION TO OCEAN GROVE MAIN BEACH,33458511,Michelle,,Greater Geelong,-38.27015,144.51495,Entire home/apt,1030.0,2,422,2024-12-20,3.66,1,314,74,
6429973,Harbour Views Apollo Bay Victoria,13327650,Cassandra,,Colac Otway,-38.74373,143.67001,Entire home/apt,850.0,1,457,2024-11-17,4.17,1,347,34,
6453306,Woodcutters Romantic Cottage for 2,26147953,Marissa,,Surf Coast,-38.28116,144.23146,Entire home/apt,265.0,3,56,2024-12-27,0.48,17,339,3,
6453313,Anderson St Beach House (No Schoolies Accepted),26147953,Marissa,,Surf Coast,-38.33455,144.32507,Entire home/apt,501.0,2,194,2024-12-22,1.68,17,298,21,
6469497,Jan Juc retro cottage 350m from beach,33797829,Wendy,,Surf Coast,-38.34219,144.30383,Entire home/apt,329.0,2,192,2024-12-09,1.66,1,285,28,
6479751,Beach Pride St Beach Cottage (No Schoolies),26147953,Marissa,,Surf Coast,-38.33406,144.32394,Entire home/apt,415.0,2,134,2024-12-14,1.2,17,56,11,
6516987,Luxurious Holiday Home,34080354,Cameron,,Surf Coast,-38.33016,144.31824,Entire home/apt,526.0,2,85,2024-11-05,0.78,1,314,13,
6528973,Stunning cottage + hot tub!,23543229,Fiona,,Moyne,-38.3857,142.23348,Entire home/apt,369.0,2,277,2024-12-14,2.4,1,105,41,
6531077,Corea Quarters,34159773,Cee,,Southern Grampians,-37.7242,142.44532,Entire home/apt,178.0,2,58,2023-11-05,0.52,2,358,0,
6575064,Beach Zeally Cottage (No Schoolies Accepted),26147953,Marissa,,Surf Coast,-38.33501,144.32373,Entire home/apt,380.0,2,158,2024-08-26,1.37,17,268,11,
6575856,Sundeck Ocean Grove,29902659,Debbie Regional Escapes,,Greater Geelong,-38.26102,144.5322,Entire home/apt,498.0,2,4,2024-01-20,0.08,117,161,1,
6629041,Roebil House,34700255,Helene,,Warrnambool,-38.38112,142.47866,Entire home/apt,260.0,2,97,2024-11-30,0.84,1,324,9,
6694966,Sea U At Port,32236538,Liz,,Greater Geelong,-38.12051,144.63966,Entire home/apt,350.0,2,73,2024-01-17,0.66,3,27,2,
6697252,"KINGSTON DOWNS sleeps 17, 5 BEDROOMS & 2 BATHROOMS",35057489,Maureen,,Greater Geelong,-38.25613,144.54789,Entire home/apt,736.0,2,115,2024-10-06,1.03,2,310,14,
6708053,No.1 William St historic cottage,24052215,Bronwen,,Moyne,-38.38776,142.23246,Entire home/apt,250.0,3,189,2024-11-04,1.63,1,256,15,
6718108,Beach Fisho's Cottage (No Schoolies Accepted),26147953,Marissa,,Surf Coast,-38.33504,144.32405,Entire home/apt,410.0,2,136,2024-12-26,1.18,17,300,11,
6785056,Rivernook on the Anglesea River,14429061,Denise,,Surf Coast,-38.40079,144.18613,Entire home/apt,225.0,1,268,2024-12-07,2.34,1,283,23,
6788131,Provincial On Eddington,35537711,Lana,,Warrnambool,-38.38461,142.5005,Entire home/apt,301.0,3,426,2024-12-08,3.7,2,139,26,
6802510,Ocean view central private unit,12596486,Matt+Vladka,,Warrnambool,-38.38923,142.49024,Entire home/apt,184.0,4,115,2024-12-27,1.0,1,60,22,
6822484,Cora Lynn Studio 24,35731079,Adam,,Surf Coast,-38.53624,143.97464,Entire home/apt,404.0,2,433,2024-12-17,3.77,2,297,59,
6842190,BEACH HOUSE  Walk to town and beach,25130125,Pamela,,Greater Geelong,-38.27742,144.49342,Entire home/apt,200.0,2,21,2023-04-16,0.36,1,328,0,
6914330,Vegan/vegetarian Otway Retreat,32031768,Carl,,Surf Coast,-38.35031,143.96447,Entire home/apt,65.0,1,77,2024-12-25,0.67,1,335,8,
6915404,Merrilyn Beach View,20450169,Emma,,Queenscliffe,-38.28184,144.61392,Entire home/apt,400.0,2,30,2024-11-03,0.26,1,313,1,
6923938,Farm Stay Rose Cottage (Sleeps 6),26147953,Marissa,,Surf Coast,-38.28116,144.23146,Entire home/apt,382.0,3,18,2024-01-10,0.17,17,281,1,
6929454,"Sabina on Little Myers, house in Central Geelong",36326693,Helen,,Greater Geelong,-38.15384,144.3624,Entire home/apt,495.0,2,27,2024-01-01,0.23,1,0,1,
6957740,LORNE’s ‘BEST’Central Apartment Great Ocean Road,3570625,Kim,,Surf Coast,-38.53726,143.97398,Entire home/apt,693.0,3,151,2024-11-24,1.34,4,78,12,
7009930,Zeally's on the Park:  5 minute walk to the beach.,22730944,Caitlin,,Surf Coast,-38.33063,144.32385,Entire home/apt,372.0,2,445,2024-11-02,4.04,1,87,38,
7037506,Moggs Magic,15499403,Cate,,Surf Coast,-38.46438,144.06617,Entire home/apt,313.0,2,62,2024-09-07,0.57,1,334,1,
7038977,The Views Lorne,36908996,Wes,,Surf Coast,-38.53826,143.97383,Entire home/apt,800.0,1,172,2024-09-22,1.64,2,214,16,
7096425,3 Bedroom Condo - Access to pool and tennis court,6170914,Retreats Victoria,,Surf Coast,-38.31026840209961,144.3460235595703,Entire home/apt,350.0,2,12,2022-10-30,0.11,11,224,0,
7130534,Bells Beachfront Cottage (No Schoolies Accepted),26147953,Marissa,,Surf Coast,-38.33505,144.32387,Entire home/apt,380.0,2,87,2024-01-26,0.76,17,280,1,
7151125,Coastal Breeze in the Heart of Old Ocean Grove,36216736,Margaret,,Greater Geelong,-38.26032,144.52622,Entire home/apt,375.0,2,110,2024-12-26,1.12,1,71,29,
7163809,Sunset Beach House Ocean Grove - Walk to Beach,41553,Sarah,,Greater Geelong,-38.26518,144.545,Entire home/apt,450.0,1,188,2024-07-15,1.63,1,354,5,
7227361,Farm Stay Lavender Cottage (Sleeps 6),26147953,Marissa,,Surf Coast,-38.28116,144.23146,Entire home/apt,382.0,3,5,2024-01-26,0.07,17,283,2,
7228171,Farm Stay Willow Cottage (Sleeps 4),26147953,Marissa,,Surf Coast,-38.28116,144.23146,Entire home/apt,376.0,3,8,2022-04-18,0.08,17,255,0,
7282466,Marylands Cottage in the heart of Portland,36944213,Linda,,Glenelg,-38.34468,141.59911,Entire home/apt,250.0,2,214,2024-12-23,1.92,1,68,37,
7294998,Steam: Vintage Train Carriage : Forrest,7120658,Fleur,,Colac Otway,-38.51942,143.71546,Entire home/apt,385.0,3,221,2024-12-19,1.92,4,328,20,
7328764,Quaint cottage in the heart of town,38392581,Boré & Anita,,Moyne,-38.38264,142.23195,Entire home/apt,269.0,2,271,2024-12-19,2.38,1,270,20,
7387177,Regal Beach House - Jan Juc,16542841,Leighton,,Surf Coast,-38.34972,144.29881,Entire home/apt,349.0,2,161,2024-12-07,1.44,1,315,16,
7461279,Ella Blue      Absolute Beachfront,39078966,Elaine,,Moyne,-38.38033,142.24371,Entire home/apt,319.0,1,930,2024-12-13,8.22,1,112,126,
7501085,Tarndie Farm Cottage - circa 1940,35761592,Tom,,Colac Otway,-38.31522,143.71156,Entire home/apt,468.0,1,73,2024-12-23,0.64,2,306,1,
7502228,"Good Vibes
Retro beach house",39301729,Bev,,Greater Geelong,-38.19067,144.70673,Entire home/apt,270.0,2,40,2024-09-29,0.37,1,246,2,
7503408,The Whitehouse. pet friendly and very central.,39308915,Louise,,Moyne,-38.38373,142.22993,Entire home/apt,350.0,2,95,2024-12-26,0.84,3,283,9,
7588138,Jan Juc Coastal Retreat - Made for families,39577899,Sumit,,Surf Coast,-38.35045,144.29225,Entire home/apt,601.0,2,174,2024-12-08,1.62,1,268,16,
7603954,IL Mare (The Ocean) Apollo Bay,25715860,Max,,Colac Otway,-38.72532,143.7074,Entire home/apt,625.0,2,137,2024-09-29,1.22,1,315,3,
7681461,➕ Lake Views ➕ Lawn & Garden ➕ 3 Living Areas,40342919,Mark,,Moyne,-38.33506,142.06039,Entire home/apt,428.0,2,57,2024-09-09,0.53,2,233,4,
7751387,Spring Creek Love Shack,6449378,Debbie,,Surf Coast,-38.33596420288086,144.1907501220703,Entire home/apt,320.0,2,210,2024-12-21,2.02,1,350,22,
7778838,Beach apartment with ocean views,29584604,Ros And Peter,,Surf Coast,-38.31734,144.32632,Entire home/apt,200.0,2,84,2023-06-28,0.77,2,108,0,
7791916,Fully self contained and private,41011760,Ange,,Greater Geelong,-38.28371,144.49293,Entire home/apt,230.0,2,190,2024-12-21,1.71,1,315,20,
7845568,Lily cottage....Bank street In the heart of town,39308915,Louise,,Moyne,-38.38382,142.23153,Entire home/apt,443.0,2,93,2024-12-21,0.83,3,324,16,
7956475,"Aireys Inlet, Ponfeigh 2 bedrooms",8577403,Kim,,Surf Coast,-38.45593,144.10664,Entire home/apt,416.0,2,57,2024-12-15,0.95,2,338,1,
8017752,Beachdoc 300 m to the beach,42337914,Amelia,,Greater Geelong,-38.17306,144.71553,Entire home/apt,295.0,1,88,2024-12-15,1.19,2,359,5,
8073635,Apollo Bay Delight,42649641,Judith,,Colac Otway,-38.75236,143.66421,Entire home/apt,304.0,3,63,2024-11-04,0.56,1,333,1,
8109308,Anglesea Family Hideaway,42000373,Rod,,Surf Coast,-38.40188,144.19165,Entire home/apt,326.0,2,146,2024-11-03,1.29,1,327,7,
8121385,Point Lonsdale Beach House - Relax Beach Surf Golf,30114986,Julia And Marcus,,Queenscliffe,-38.28598,144.60621,Entire home/apt,533.0,2,53,2024-12-27,0.53,1,193,8,
8121652,6 bedroom house Great Ocean Rd,42888790,Catherine,,Warrnambool,-38.38513,142.60865,Entire home/apt,757.0,3,8,2019-01-09,0.08,1,346,0,
8229130,Central Point,43395419,Michelle,,Moyne,-38.3882,142.23867,Entire home/apt,170.0,5,107,2024-10-03,0.95,1,0,2,
8241783,Old Tuxion Cottage - Our Great Ocean Rd Beachhouse,43464684,Ian,,Colac Otway,-38.74856,143.65659,Entire home/apt,403.0,2,155,2024-12-20,1.38,1,297,11,
8257888,Beach House,19078908,Brad,,Surf Coast,-38.54638,143.97179,Entire home/apt,300.0,7,0,,,1,75,0,
8280000,Stunning 50's Beach House,43660247,Jo,,Surf Coast,-38.5328,143.97542,Entire home/apt,714.0,2,203,2024-12-08,1.8,1,238,10,
8300658,Beachy Keen - JAN JUC,39118092,Aneta,,Surf Coast,-38.34478,144.29377,Entire home/apt,266.0,2,54,2021-11-29,0.51,1,280,0,
8327435,OZONE BEACH HOUSE,43898636,Jade,,Greater Geelong,-38.14307,144.71196,Entire home/apt,610.0,2,40,2024-11-03,0.36,1,319,6,
8343054,"Beach Cottage Torquay - sunny, cosy, by the beach",43976674,Sandra,,Surf Coast,-38.32129,144.33313,Entire home/apt,380.0,2,75,2024-12-08,0.69,2,119,10,
8355907,Fully Equipped Beachhouse,42864426,Kim,,Greater Geelong,-38.26271,144.54376,Entire home/apt,1436.0,2,109,2024-01-22,0.97,1,267,1,
8373131,Pelicans water view cottage apartment,44132126,Alison,,Queenscliffe,-38.26284,144.66602,Entire home/apt,360.0,1,277,2024-12-26,2.46,1,139,46,
8380170,King Tide Townhouse,44160288,Port Fairy Retreats,,Moyne,-38.3909,142.22086,Entire home/apt,518.0,2,40,2024-12-06,0.37,4,48,6,
8450747,Room 2.  Shared room in forest hostel,51002892,Kelly,,Glenelg,-38.25069,141.58153,Private room,50.0,1,43,2023-01-20,0.38,7,355,0,
8451134,Forest hostel for group escape,51002892,Kelly,,Glenelg,-38.25082,141.58203,Entire home/apt,500.0,2,17,2024-01-02,0.15,7,348,1,
8461254,Room 6. Private single room in forest dorm,51002892,Kelly,,Glenelg,-38.25229,141.58182,Private room,40.0,1,62,2024-11-29,0.55,7,354,7,
8461347,Room 7.  Family room in farm hostel,51002892,Kelly,,Glenelg,-38.24923,141.5827,Private room,70.0,1,13,2024-01-06,0.12,7,354,1,
8462803,Ocean Views on Fifth Avenue Anglese,17851153,Anthea,,Surf Coast,-38.42306,144.17166,Entire home/apt,450.0,3,74,2024-12-22,0.66,1,320,10,
8471925,Louttit - Lorne Holiday Stays,32797761,Lorne Holiday,,Surf Coast,-38.52483,143.98395,Entire home/apt,1190.0,2,140,2024-12-15,1.26,21,249,21,
8485916,Affordable Ocean Views,44690577,Frances Janine,,Glenelg,-38.31836,141.59781,Entire home/apt,165.0,2,110,2024-12-16,0.98,2,307,19,
